sample,temperature,residence_time,pressure,heat_rate,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,devol_yield,Category
lig_27,600,0.5,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,28.71392946,biomass
lig_28,600,2.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,14.19198895,biomass
lig_29,600,2.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,33.63860514,biomass
lig_30,600,2.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,36.77188415,biomass
lig_31,600,5.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,70.90779128,biomass
lig_32,600,5.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,50.12363123,biomass
lig_33,600,5.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,46.4344942,biomass
lig_35,600,5.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,28.22853279,biomass
lig_36,600,10.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,50.5850886,biomass
lig_37,600,10.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,41.07458466,biomass
lig_38,600,10.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,26.97706265,biomass
lig_39,600,20.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,33.26164875,biomass
lig_40,600,20.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,45.6078707,biomass
lig_41,600,20.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,49.10242872,biomass
lig_42,600,0.5,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,13.98031897,biomass
lig_43,600,2.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,31.45390071,biomass
lig_44,600,5.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,43.12668464,biomass
lig_45,600,10.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,36.83864607,biomass
lig_46,600,1.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,10.34996277,biomass
lig_47,600,1.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,18.71584699,biomass
lig_48,600,1.0,1.0,1000,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.906226883,0.461416081,26.10225,27.12926033,29.62093257,biomass
dgt_1,400,1.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,26.5385343,biomass
dgt_2,600,1.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.90149738,biomass
dgt_3,800,1.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,66.41186701,biomass
dgt_4,1000,1.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,72.60361856,biomass
dgt_5,1200,1.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,79.08018029,biomass
dgt_6,800,1.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,66.41186701,biomass
dgt_7,800,5.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,64.6067994,biomass
dgt_8,800,10.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,65.17072783,biomass
dgt_9,800,20.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,66.13070448,biomass
dgt_10,600,1.0,0.5,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,25.39886249,biomass
dgt_11,600,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,37.05036179,biomass
dgt_12,600,1.0,1.5,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.74346271,biomass
dgt_13,600,1.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.90149738,biomass
dgt_14,800,1.0,0.5,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,67.38454958,biomass
dgt_15,800,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,64.96537379,biomass
dgt_16,800,1.0,1.5,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,67.94428242,biomass
dgt_17,800,1.0,2.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,65.72882295,biomass
dgt_18,800,1.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,66.41186701,biomass
dgt_19,1000,1.0,0.5,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,68.41007941,biomass
dgt_20,1000,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,71.66012368,biomass
dgt_21,1000,1.0,2.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,69.99516533,biomass
dgt_22,1000,1.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,68.88415483,biomass
dgt_23,1000,1.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,72.60361856,biomass
dgt_24,1000,1.0,10.0,10,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,67.4275853,biomass
dgt_25,1000,1.0,10.0,50,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,68.26489054,biomass
dgt_26,1000,1.0,10.0,100,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,67.8925964,biomass
dgt_27,1000,1.0,10.0,500,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,72.21511876,biomass
dgt_28,1000,1.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,72.60361856,biomass
swage_1,400,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,10.72909873,biomass
swage_2,600,1.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,61.33614527,biomass
swage_3,800,1.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,78.0263046,biomass
swage_4,1000,1.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,88.97213454,biomass
swage_5,1200,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,84.7032708,biomass
swage_9,800,1.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,62.97115419,biomass
swage_10,800,5.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,52.87805297,biomass
swage_11,800,10.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,55.76382887,biomass
swage_12,800,20.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,61.2058346,biomass
swage_14,600,1.0,0.5,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,15.22598162,biomass
swage_15,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,27.21755514,biomass
swage_17,600,1.0,2.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,47.8627716,biomass
swage_18,600,1.0,5.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,51.44765417,biomass
swage_19,600,1.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,61.33614527,biomass
swage_22,800,1.0,0.5,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,37.5159086,biomass
swage_23,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,62.97115419,biomass
swage_25,800,1.0,2.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,76.90166827,biomass
swage_26,800,1.0,5.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,74.42099969,biomass
swage_27,800,1.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,78.0263046,biomass
swage_30,1000,1.0,0.5,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,58.48644425,biomass
swage_31,1000,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,71.74105094,biomass
swage_33,1000,1.0,2.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,78.63698967,biomass
swage_34,1000,1.0,5.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,81.53880183,biomass
swage_35,1000,1.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,88.97213454,biomass
swage_38,1000,1.0,10.0,10,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,82.76150379,biomass
swage_39,1000,1.0,10.0,50,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,85.81017081,biomass
swage_40,1000,1.0,10.0,100,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,91.65914775,biomass
swage_41,1000,1.0,10.0,500,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,93.17740159,biomass
swage_42,1000,1.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,88.97213454,biomass
wod_1,400,1.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,7.377516986,biomass
wod_2,600,1.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,80.58811461,biomass
wod_3,800,1.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.69562165,biomass
wod_4,1000,1.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,90.09991581,biomass
wod_5,1200,1.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,90.37577997,biomass
wod_9,800,1.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.69562165,biomass
wod_10,800,5.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.3063167,biomass
wod_11,800,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.40853834,biomass
wod_12,800,20.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.28740826,biomass
wod_14,600,1.0,0.5,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,34.61610957,biomass
wod_15,600,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,38.99804181,biomass
wod_16,600,1.0,1.5,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,41.93402453,biomass
wod_17,600,1.0,2.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,58.33119939,biomass
wod_18,600,1.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,79.89791765,biomass
wod_19,600,1.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,80.58811461,biomass
wod_22,800,1.0,0.5,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,40.1418673,biomass
wod_23,800,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,78.1156857,biomass
wod_24,800,1.0,1.5,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,83.73459935,biomass
wod_25,800,1.0,2.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.37795179,biomass
wod_27,800,1.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,82.49642322,biomass
wod_26,800,1.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.69562165,biomass
wod_30,1000,1.0,0.5,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.23173964,biomass
wod_31,1000,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.58566216,biomass
wod_32,1000,1.0,1.5,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.96011845,biomass
wod_33,1000,1.0,2.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.37954884,biomass
wod_34,1000,1.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.87569988,biomass
wod_35,1000,1.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,90.09991581,biomass
wod_38,1000,1.0,10.0,10,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,82.68274029,biomass
wod_39,1000,1.0,10.0,50,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.40744539,biomass
wod_40,1000,1.0,10.0,100,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.13565717,biomass
wod_41,1000,1.0,10.0,500,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.01025382,biomass
wod_42,1000,1.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,90.09991581,biomass
